DeviceTime,S1_Ch1,S1_Ch2,S1_Ch3,S1_Ch4,S1_Ch5,S1_Ch6
2026-03-25 21:29:55.518,-0.016232335940003395,-0.019560886546969414,-0.03295499086380005,3.582741555874236e-05,-0.0004780110321007669,0.00025594249018467963
2026-03-25 21:29:55.520,-0.037926044315099716,-0.013836868107318878,-0.01274196058511734,0.00011628079664660618,-0.0007621488184668124,0.00019283290021121502
2026-03-25 21:29:55.522,-0.05044066533446312,-0.019288377836346626,-0.029667962342500687,0.00017476300126872957,-0.0008875583880580962,9.972807220037794e-07
2026-03-25 21:29:55.526,-0.02446749620139599,0.0012158943573012948,-0.007492475211620331,-0.00013358269643504173,-0.000587422342505306,5.890218017157167e-05
2026-03-25 21:29:55.529,-0.037660129368305206,0.01559471432119608,-0.03773799166083336,-0.00034365380997769535,-0.0005885859718546271,-4.471740794542711e-06
2026-03-25 21:29:55.532,0.0016759615391492844,0.03511671721935272,-0.008251010440289974,-0.0005738071049563587,-0.0001754219993017614,-0.0002105035091517493
2026-03-25 21:29:55.534,0.020243342965841293,0.056166306138038635,0.01310686208307743,-0.000666570384055376,0.00028020748868584633,-0.0002819618966896087
2026-03-25 21:29:55.536,0.017540577799081802,0.05485672503709793,0.0027467382606118917,-0.0007096607005223632,0.00018923607422038913,-0.0003591448476072401
2026-03-25 21:29:55.538,0.038562435656785965,0.05668037384748459,0.0032464840915054083,-0.0005626969505101442,0.00036255139275453985,-0.00032010936411097646
2026-03-25 21:29:55.540,0.03607485443353653,0.06359759718179703,0.02219127118587494,-0.0008424466359429061,0.0003076626162510365,-8.786488615442067e-05
2026-03-25 21:29:55.542,0.02921772003173828,0.053520042449235916,-0.007508901879191399,-0.00046528843813575804,0.00010423608910059556,-0.0002362287777941674
2026-03-25 21:29:55.544,-0.014118167571723461,0.04313867539167404,-0.014009412378072739,-0.0003035266126971692,-0.0004129220324102789,-0.0001605086144991219
2026-03-25 21:29:55.546,-0.01114786509424448,0.03739543259143829,-0.006454448215663433,-0.0005590554792433977,-0.00022034873836673796,-0.00023646879708394408
2026-03-25 21:29:55.548,0.02391926571726799,0.03598528727889061,-0.0013632532209157944,-0.00024168312666006386,4.773849468620028e-06,-0.00012612453429028392
2026-03-25 21:29:55.550,0.019216785207390785,0.019947553053498268,0.0037506096996366978,-0.0003388080804143101,2.3085005523171276e-05,-0.0004916706820949912
2026-03-25 21:29:55.552,-0.007556429132819176,0.012866491451859474,0.009223786182701588,-7.30317406123504e-05,-0.00026984442956745625,-0.00033524134778417647
2026-03-25 21:29:55.554,-0.03953182324767113,0.006180814001709223,-0.021345702931284904,0.0002147140185115859,-0.0005726126255467534,-0.0002758668561000377
2026-03-25 21:29:55.556,-0.03154703974723816,0.011297855526208878,-0.022652871906757355,-3.753242708626203e-05,-0.00042438952368684113,-0.00022004300262778997
