DeviceTime,S1_Ch1,S1_Ch2,S1_Ch3,S1_Ch4,S1_Ch5,S1_Ch6
2026-03-26 14:51:58.745,-0.17409932613372803,0.20343145728111267,-0.12814056873321533,0.0009511072421446443,-0.0002594834950286895,-0.0007399145397357643
2026-03-26 14:51:58.747,-0.16709843277931213,0.19941693544387817,-0.1341882050037384,0.0008579235873185098,-0.00025892656412906945,-0.0004878820909652859
2026-03-26 14:51:58.749,-0.14572490751743317,0.1915164589881897,-0.13183893263339996,0.0009731098543852568,2.0398076230776496e-05,-0.0007197175291366875
2026-03-26 14:51:58.751,-0.14443357288837433,0.19727951288223267,-0.11029092967510223,0.0008805979741737247,-0.00010756380652310327,-0.0005717179737985134
2026-03-26 14:51:58.753,-0.14150364696979523,0.18979214131832123,-0.10367824882268906,0.0008316629100590944,-9.783429413801059e-05,-0.0008291464764624834
2026-03-26 14:51:58.755,-0.1413729041814804,0.18805056810379028,-0.11112608760595322,0.0007781083695590496,8.483147394144908e-05,-0.001019997987896204
2026-03-26 14:51:58.757,-0.13455446064472198,0.19415190815925598,-0.1060691624879837,0.0006789204198867083,0.00014738415484316647,-0.0010999585501849651
2026-03-26 14:51:58.759,-0.15501755475997925,0.2038763463497162,-0.1001247763633728,0.0005028715240769088,-0.00028214763733558357,-0.0011362754739820957
2026-03-26 14:51:58.761,-0.14470578730106354,0.18504057824611664,-0.09662062674760818,8.619899017503485e-05,-0.0003044317418243736,-0.001112844212912023
2026-03-26 14:51:58.763,-0.13905949890613556,0.17990440130233765,-0.07799038290977478,8.501724369125441e-05,-0.0005365771939978004,-0.0012694922043010592
2026-03-26 14:51:58.765,-0.1531827598810196,0.17823560535907745,-0.08556094765663147,-0.00021422564168460667,-0.0008664109627716243,-0.0015684830723330379
2026-03-26 14:51:58.767,-0.12720172107219696,0.16286182403564453,-0.07421987503767014,-0.0004093133320566267,-0.0007571537280455232,-0.0016632743645459414
2026-03-26 14:51:58.769,-0.11158812046051025,0.15345034003257751,-0.07819224148988724,-0.0007533464813604951,-0.0006383783766068518,-0.0015912562375888228
2026-03-26 14:51:58.771,-0.09721625596284866,0.15664809942245483,-0.05901189520955086,-0.000758434587623924,-0.0005812175804749131,-0.001510092057287693
2026-03-26 14:51:58.773,-0.09731920808553696,0.16808968782424927,-0.057530734688043594,-0.00046283937990665436,-0.00040826303302310407,-0.0017036963254213333
2026-03-26 14:51:58.775,-0.10985080152750015,0.1809941977262497,-0.06416328996419907,-8.077223174041137e-05,-0.0002669768291525543,-0.0018711586017161608
2026-03-26 14:51:58.777,-0.1334531605243683,0.18595658242702484,-0.07265353202819824,5.345434692571871e-05,-0.0003539531317073852,-0.0019429923268035054
2026-03-26 14:51:58.779,-0.1582433432340622,0.1945367008447647,-0.0770169124007225,0.00018800393445417285,-0.0006550813559442759,-0.002095775678753853
2026-03-26 14:51:58.781,-0.16778068244457245,0.18741558492183685,-0.08943785727024078,6.726066203555092e-05,-0.0011828067945316434,-0.0018839993281289935
2026-03-26 14:51:58.783,-0.1868157535791397,0.1905268281698227,-0.08165688812732697,0.00017107176245190203,-0.0014004629338160157,-0.002175983740016818
2026-03-26 14:51:58.785,-0.18944793939590454,0.186804860830307,-0.08531662076711655,-0.00030115648405626416,-0.0012926378985866904,-0.0019464836223050952
2026-03-26 14:51:58.787,-0.16546903550624847,0.1825667917728424,-0.07369076460599899,-0.0004843090137001127,-0.001053280895575881,-0.001865462982095778
2026-03-26 14:51:58.789,-0.16100887954235077,0.18630588054656982,-0.08294989168643951,-0.0003791296621784568,-0.0010037829633802176,-0.0019960086792707443
2026-03-26 14:51:58.791,-0.14918744564056396,0.17792323231697083,-0.07742361724376678,-0.0003962254268117249,-0.0008173504029400647,-0.002139115007594228
2026-03-26 14:51:58.793,-0.11147599667310715,0.15444158017635345,-0.07097922265529633,-0.0005800731596536934,-0.000841209664940834,-0.0020309328101575375
2026-03-26 14:51:58.795,-0.13255828619003296,0.17101585865020752,-0.06465200334787369,-0.0004820340545848012,-0.0008044781861826777,-0.0019153966568410397
2026-03-26 14:51:58.796,-0.15532642602920532,0.18104466795921326,-0.06420451402664185,-0.0004402627528179437,-0.001141234184615314,-0.001919974572956562
2026-03-26 14:51:58.799,-0.16874144971370697,0.1888813078403473,-0.07604602724313736,-0.0004238334367983043,-0.000881060550455004,-0.002107922686263919
2026-03-26 14:51:58.801,-0.1959557831287384,0.208070307970047,-0.0811864361166954,3.917060894309543e-05,-0.0012486937921494246,-0.0020666501950472593
2026-03-26 14:51:58.802,-0.20074103772640228,0.1991008073091507,-0.0916098952293396,-0.00010740865400293842,-0.0013963404344394803,-0.0023587706964462996
2026-03-26 14:51:58.804,-0.1977846324443817,0.18219490349292755,-0.08883795142173767,-0.00010156397911487147,-0.0014068572781980038,-0.0023409489076584578
2026-03-26 14:51:58.806,-0.17520023882389069,0.17054383456707,-0.08732842653989792,-0.000494403881020844,-0.0015675713075324893,-0.002144110854715109
2026-03-26 14:51:58.808,-0.12989337742328644,0.15509262681007385,-0.06452692300081253,-0.0009615437593311071,-0.0012680419022217393,-0.00188366137444973
2026-03-26 14:51:58.810,-0.09602000564336777,0.15125279128551483,-0.03881821408867836,-0.00127704709302634,-0.0011516038794070482,-0.0017173881642520428
2026-03-26 14:51:58.812,-0.08561942726373672,0.15709471702575684,-0.00926559790968895,-0.001615558285266161,-0.0012352834455668926,-0.00156534428242594
2026-03-26 14:51:58.814,-0.09245333075523376,0.16709689795970917,-0.013937299139797688,-0.0013493428705260158,-0.0009804985020309687,-0.0017990226624533534
2026-03-26 14:51:58.816,-0.10527054965496063,0.18067418038845062,-0.025327330455183983,-0.0013290385250002146,-0.0008508621249347925,-0.001853377791121602
2026-03-26 14:51:58.818,-0.12944862246513367,0.1944761723279953,-0.05604151636362076,-0.0011043212143704295,-0.001056312583386898,-0.0018653731094673276
2026-03-26 14:51:58.820,-0.15440773963928223,0.19282765686511993,-0.07388121634721756,-0.0009133856510743499,-0.0014310255646705627,-0.001908023376017809
2026-03-26 14:51:58.822,-0.1960974782705307,0.19384807348251343,-0.08268705755472183,-0.0007085779216140509,-0.0016360220033675432,-0.0021182193886488676
2026-03-26 14:51:58.824,-0.21875669062137604,0.2064279466867447,-0.08683154731988907,-0.00047638738760724664,-0.0019401507452130318,-0.002278149127960205
2026-03-26 14:51:58.826,-0.21968205273151398,0.21334226429462433,-0.08625864237546921,-0.0004739768919534981,-0.0016021617921069264,-0.0022364999167621136
2026-03-26 14:51:58.828,-0.20798008143901825,0.21897944808006287,-0.07593090087175369,-0.0005176346166990697,-0.0016078560147434473,-0.0021852138452231884
2026-03-26 14:51:58.830,-0.17810925841331482,0.2019563913345337,-0.0827535018324852,-0.0008460487006232142,-0.0012522840406745672,-0.0020856389310210943
2026-03-26 14:51:58.832,-0.1462966650724411,0.18549694120883942,-0.06477039307355881,-0.0008209172519855201,-0.0012467937776818871,-0.001961707603186369
2026-03-26 14:51:58.834,-0.12669825553894043,0.18173396587371826,-0.0501374788582325,-0.0009472824749536812,-0.0010923818917945027,-0.0018740070518106222
2026-03-26 14:51:58.836,-0.11953484266996384,0.18611229956150055,-0.038446541875600815,-0.0015400026459246874,-0.0012687136186286807,-0.0016230426263064146
2026-03-26 14:51:58.838,-0.11273161321878433,0.1915075033903122,-0.04299330338835716,-0.0018445005407556891,-0.0011822485830634832,-0.0013753165258094668
