DeviceTime,S1_Ch1,S1_Ch2,S1_Ch3,S1_Ch4,S1_Ch5,S1_Ch6
2026-03-17 21:11:50.145,-2.1308345794677734,0.7393178343772888,0.24050933122634888,0.17345677316188812,0.6500450372695923,0.11407232284545898
2026-03-17 21:11:59.485,0.4764412045478821,0.0032256438862532377,0.2051694244146347,0.004931687377393246,-0.16552364826202393,0.0053382571786642075
2026-03-17 21:11:59.490,0.7343405485153198,0.11609599739313126,-0.20650073885917664,0.009237335994839668,-0.1800372451543808,0.01648693159222603
2026-03-17 21:11:59.495,0.7256671786308289,0.11661341786384583,-0.1655583530664444,0.012167613953351974,-0.18264499306678772,0.020110949873924255
2026-03-17 21:11:59.499,0.4892822206020355,0.025642162188887596,0.2558276653289795,0.009982993826270103,-0.1740255057811737,0.016378913074731827
2026-03-17 21:11:59.505,0.5321013927459717,0.014936116524040699,0.21269530057907104,0.008618365041911602,-0.1752411127090454,0.01625240221619606
2026-03-17 21:11:59.510,0.7576770186424255,0.09918725490570068,-0.21801069378852844,0.010872607119381428,-0.18324598670005798,0.017811555415391922
2026-03-17 21:11:59.514,0.6860464811325073,0.11445771157741547,-0.16319085657596588,0.014613567851483822,-0.17977172136306763,0.014978744089603424
2026-03-17 21:11:59.520,0.4018115997314453,0.033109791576862335,0.2835891842842102,0.011518342420458794,-0.16577453911304474,0.006570724304765463
2026-03-17 21:11:59.525,0.45317894220352173,0.05871415138244629,0.22109530866146088,0.011875312775373459,-0.1677093654870987,0.002091479254886508
2026-03-17 21:11:59.530,0.748764157295227,0.13789860904216766,-0.21434569358825684,0.017536144703626633,-0.17770178616046906,0.012951458804309368
2026-03-17 21:11:59.534,0.692641019821167,0.12042481452226639,-0.18361057341098785,0.016853298991918564,-0.17720605432987213,0.011974498629570007
2026-03-17 21:11:59.538,0.4217407703399658,0.04755068197846413,0.2987997531890869,0.015236835926771164,-0.16653254628181458,0.006608692463487387
2026-03-17 21:11:59.544,0.48555001616477966,0.06498900800943375,0.19789372384548187,0.016988128423690796,-0.17149168252944946,0.01194473635405302
2026-03-17 21:11:59.549,0.7515320777893066,0.15948830544948578,-0.28590333461761475,0.02075561322271824,-0.18331857025623322,0.021241914480924606
2026-03-17 21:11:59.555,0.7090347409248352,0.1315613090991974,-0.1466495245695114,0.019262351095676422,-0.1825583428144455,0.017824511975049973
2026-03-17 21:11:59.560,0.4462381601333618,0.03471069782972336,0.2911430597305298,0.015771444886922836,-0.1721329241991043,0.007922987453639507
2026-03-17 21:11:59.564,0.4756718575954437,0.062488701194524765,0.1658702790737152,0.01797504909336567,-0.172902449965477,0.008977986872196198
2026-03-17 21:11:59.570,0.7265611886978149,0.15522515773773193,-0.23681089282035828,0.020360101014375687,-0.18216121196746826,0.011755943298339844
2026-03-17 21:11:59.575,0.7299988865852356,0.1817561686038971,-0.15083062648773193,0.022388063371181488,-0.18453478813171387,0.012706725858151913
2026-03-17 21:11:59.580,0.46298161149024963,0.04382944107055664,0.30646395683288574,0.01941983960568905,-0.17172357439994812,0.014450035989284515
2026-03-17 21:11:59.584,0.49101755023002625,0.05624658986926079,0.13338661193847656,0.02031015418469906,-0.17262212932109833,0.014865233562886715
2026-03-17 21:11:59.589,0.7244774699211121,0.17816098034381866,-0.20350155234336853,0.024555031210184097,-0.18062731623649597,0.016725745052099228
