DeviceTime,S1_Ch1,S1_Ch2,S1_Ch3,S1_Ch4,S1_Ch5,S1_Ch6
2026-03-17 21:02:20.006,0.2593176066875458,-0.3902134597301483,0.18286050856113434,-0.12785005569458008,-0.01972890831530094,-0.05673050880432129
2026-03-17 21:02:29.346,2.4883852005004883,-1.2412829399108887,0.5061037540435791,-0.40337732434272766,-0.6907975673675537,-0.14246103167533875
2026-03-17 21:02:29.350,2.4750161170959473,-1.0559968948364258,0.21153534948825836,-0.3719694912433624,-0.6246087551116943,-0.11729982495307922
2026-03-17 21:02:29.354,2.279867172241211,-0.9707819223403931,-0.03320831432938576,-0.34062400460243225,-0.5323787331581116,-0.08128855377435684
2026-03-17 21:02:29.361,1.6445841789245605,-0.9932600259780884,0.3769557774066925,-0.30622103810310364,-0.4240955114364624,-0.06306162476539612
2026-03-17 21:02:29.365,1.1245956420898438,-0.8379831314086914,0.7324800491333008,-0.25679272413253784,-0.3161541223526001,-0.04565832391381264
2026-03-17 21:02:29.369,1.0281033515930176,-0.5440125465393066,0.21923449635505676,-0.20846638083457947,-0.23127077519893646,-0.02017790451645851
2026-03-17 21:02:29.375,0.8497729301452637,-0.23820175230503082,-0.009830080904066563,-0.1506730169057846,-0.14217603206634521,0.011972569860517979
2026-03-17 21:02:29.380,0.337074339389801,-0.16473916172981262,0.31149646639823914,-0.10513618588447571,-0.0528976246714592,0.02603372186422348
2026-03-17 21:02:29.386,-0.11697815358638763,-0.12245971709489822,0.6615670919418335,-0.0747467651963234,0.023938894271850586,0.04315704479813576
2026-03-17 21:02:29.390,0.14163509011268616,0.09746621549129486,0.2140878587961197,-0.042625606060028076,0.06528199464082718,0.062249667942523956
2026-03-17 21:02:29.395,0.04556870460510254,0.16434533894062042,-0.19704598188400269,-0.028694473206996918,0.1592109352350235,0.08447587490081787
2026-03-17 21:02:29.400,-0.28055664896965027,0.11810119450092316,0.2651730179786682,-0.0158045906573534,0.21539969742298126,0.09919910132884979
2026-03-17 21:02:29.405,-0.9108609557151794,0.02328471839427948,0.7395983934402466,-0.009626084938645363,0.3316846489906311,0.11965417116880417
2026-03-17 21:02:29.410,-0.9261147975921631,0.11782459914684296,0.29759395122528076,0.007019106764346361,0.3873871862888336,0.15868458151817322
2026-03-17 21:02:29.415,-1.1121366024017334,0.271053284406662,-0.11775480210781097,0.04445855692028999,0.4810284674167633,0.1898200511932373
2026-03-17 21:02:29.420,-1.6163733005523682,0.485611230134964,0.08925282955169678,0.08583716303110123,0.5644159317016602,0.21788378059864044
2026-03-17 21:02:29.425,-2.0837531089782715,0.7532277703285217,0.36481282114982605,0.13307711482048035,0.6507375240325928,0.24512095749378204
2026-03-17 21:02:29.430,-1.9724304676055908,0.9702870845794678,0.12904657423496246,0.17225532233715057,0.7073808312416077,0.2686099410057068
2026-03-17 21:02:29.435,-2.1382858753204346,1.1276905536651611,-0.15716072916984558,0.21638363599777222,0.7723783254623413,0.30324238538742065
2026-03-17 21:02:29.440,-2.60583233833313,1.0506802797317505,0.027970261871814728,0.23920480906963348,0.8501648902893066,0.3240950107574463
2026-03-17 21:02:29.445,-2.8476052284240723,1.2015222311019897,0.39869946241378784,0.28946781158447266,0.9073493480682373,0.36307838559150696
